epoch,batch_idx,timestamp,learning_rate,gradient_norm,mask_info,batch_time,refinement_iterations,gradient_flow,microbatch_size,delta_imp_count_loss,delta_obs_count_loss,delta_imp_pval_loss,delta_obs_pval_loss,delta_imp_peak_loss,delta_obs_peak_loss,delta_imp_peak_auc,delta_obs_peak_auc,delta_imp_count_pcc,delta_obs_count_pcc,delta_imp_pval_pcc,delta_obs_pval_pcc
1,0,2025-12-16T22:28:27.396075,5e-05,6.502989768981934,A:1.0/L:1.0/C:0.0,14.066726684570312,2,stop,1,0.09729492664337158,0.002097979187965393,0.6221995651721954,0.022793717682361603,0.0025472119450569153,0.00011060945689678192,-0.01696699451389161,-0.0009339660896373614,0.008495256304740906,-0.010586380958557129,-0.12951114773750305,-0.023468315601348877
