epoch,batch_idx,timestamp,learning_rate,gradient_norm,mask_info,batch_time,refinement_iterations,gradient_flow,microbatch_size,delta_imp_count_loss,delta_obs_count_loss,delta_imp_pval_loss,delta_obs_pval_loss,delta_imp_peak_loss,delta_obs_peak_loss,delta_imp_peak_auc,delta_obs_peak_auc,delta_imp_count_pcc,delta_obs_count_pcc,delta_imp_pval_pcc,delta_obs_pval_pcc
1,0,2025-12-16T22:12:47.102768,5e-05,5.020958423614502,A:1.0/L:1.0/C:0.0,1.4122881889343262,1,stop,1,0.034244000911712646,0.0018443018198013306,0.18972870707511902,0.018133558332920074,0.002803970128297806,0.0009590992704033852,-0.01721686280665069,-0.01274216031908082,0.002262502908706665,-0.014994829893112183,-0.08433020114898682,-0.015329480171203613
1,1,2025-12-16T22:12:47.781253,5.000769230769231e-05,16.992982864379883,A:1.0/L:1.0/C:0.0,0.6042187213897705,1,stop,1,-0.01206544041633606,-0.004152745008468628,-0.3457982540130615,-0.025362255051732063,0.0009538979502394795,0.0001444273511879146,,,-0.10267031192779541,-0.0015962421894073486,-0.10946762561798096,0.00933489203453064
1,2,2025-12-16T22:12:48.403679,5.0015384615384613e-05,,A:1.0/L:1.0/C:0.0,0.6164214611053467,1,stop,1,0.08567732572555542,0.012357085943222046,0.19506603851914406,0.027046666480600834,0.0006713662296533585,0.0007781805470585823,-0.1179681422351816,-0.033180854120042014,0.004732966423034668,-0.056160300970077515,-0.05403420329093933,-0.04549288749694824
1,3,2025-12-16T22:12:49.049517,5.002307692307692e-05,13.923033714294434,A:1.0/L:1.0/C:0.0,0.6397385597229004,1,stop,1,0.012048184871673584,0.008741028606891632,-0.2366618812084198,-0.011914052069187164,-0.0012014731764793396,0.0016566670965403318,0.028930240997142476,-0.05428138062399679,-0.039505064487457275,-0.11573222279548645,-0.017779648303985596,-0.05790585279464722
1,4,2025-12-16T22:12:49.714674,5.003076923076924e-05,,A:1.0/L:1.0/C:0.0,0.6568231582641602,1,stop,1,0.027424156665802002,-0.0022252947092056274,-0.01710699126124382,-0.013634148985147476,0.00010519009083509445,-0.0001231451751664281,-0.02723588075302652,0.027368638690721148,-0.019430190324783325,0.02937006950378418,-0.0030437111854553223,0.02574557065963745
1,5,2025-12-16T22:12:50.362353,5.003846153846155e-05,,A:1.0/L:1.0/C:0.0,0.641615629196167,1,stop,1,0.09541243314743042,0.003070816397666931,2.201122432947159,0.07834524915961083,-0.00017343636136502028,-4.4195621740072966e-05,3.870199775535266e-05,0.00038169252080044735,0.038972288370132446,-0.00048279762268066406,-0.004470527172088623,-0.018743157386779785
1,6,2025-12-16T22:12:50.994556,5.0046153846153856e-05,67.70917510986328,A:1.0/L:1.0/C:0.0,0.6262402534484863,1,stop,1,0.4467480182647705,0.010390877723693848,2.1812750101089478,0.036428652703762054,0.003113742917776108,0.0007341352757066488,-0.1896821292409827,-0.0333586520640764,-0.032213956117630005,-0.027340233325958252,-0.10485389828681946,-0.09346246719360352
1,7,2025-12-16T22:12:51.629331,5.005384615384617e-05,10.47167682647705,A:1.0/L:1.0/C:0.0,0.6287276744842529,1,stop,1,0.013547435402870178,0.0018644966185092926,0.1470085084438324,0.00361044704914093,2.0720239263027906e-05,-1.8502672901377082e-05,,0.005145166272006563,-0.07653265446424484,-0.06301358342170715,-0.03437653183937073,-0.00048428773880004883
