epoch,batch_idx,timestamp,learning_rate,gradient_norm,mask_info,batch_time,refinement_iterations,gradient_flow,microbatch_size,delta_imp_count_loss,delta_obs_count_loss,delta_imp_pval_loss,delta_obs_pval_loss,delta_imp_peak_loss,delta_obs_peak_loss,delta_imp_peak_auc,delta_obs_peak_auc,delta_imp_count_pcc,delta_obs_count_pcc,delta_imp_pval_pcc,delta_obs_pval_pcc,ema_delta_imp_count_pcc,ema_delta_imp_pval_pcc,ema_delta_obs_count_pcc,ema_delta_obs_pval_pcc,ema_alpha
1,0,2025-12-16T22:41:54.544578,5e-05,6.502989768981934,A:1.0/L:1.0/C:0.0,2.209689140319824,2,stop,1,0.09729492664337158,0.002097979187965393,0.6221995651721954,0.022793717682361603,0.0025472119450569153,0.00011060945689678192,-0.01696699451389161,-0.0009339660896373614,0.008495256304740906,-0.010586380958557129,-0.12951114773750305,-0.023468315601348877,0.008495256304740906,-0.12951114773750305,-0.010586380958557129,-0.023468315601348877,0.005
1,1,2025-12-16T22:41:55.894755,5.0011539349180714e-05,12.187356948852539,A:1.0/L:1.0/C:0.0,1.338498830795288,2,stop,1,-0.018082037568092346,-0.008208878338336945,-0.6779971420764923,-0.25733479112386703,0.00040145483217202127,4.093379538971931e-05,,,-0.040355831384658813,-0.03526940941810608,-0.04974213242530823,-0.034942835569381714,0.008251000866293906,-0.12911230266094206,-0.010709796100854874,-0.023525688201189044,0.005
1,2,2025-12-16T22:41:57.262933,5.0023078698361425e-05,,A:1.0/L:1.0/C:0.0,1.3606984615325928,2,stop,1,0.15240132808685303,0.012348800897598267,1.0330421924591064,0.06495171412825584,0.018029792234301567,0.001264600083231926,-0.20174074589365654,-0.04484290415700731,-0.1956895887851715,-0.021390199661254883,-0.0542655885219574,-0.14173203706741333,0.007231297918036578,-0.12873806909024713,-0.010763198118656874,-0.024116719945520164,0.005
1,3,2025-12-16T22:41:58.663605,5.0034618047542136e-05,13.433710098266602,A:1.0/L:1.0/C:0.0,1.393258810043335,2,stop,1,-0.0002396106719970703,0.011468645185232162,-0.14384174346923828,0.058512052055448294,-0.0033708326518535614,0.000517427921295166,0.020875187339553625,-0.000883596477021853,-0.0014218688011169434,-0.038847506046295166,0.06820857524871826,-0.04845774173736572,0.0071880320844408116,-0.1277533358685523,-0.010903619658295066,-0.02423842505447939,0.005
1,4,2025-12-16T22:42:00.364765,5.004615739672285e-05,70.27411651611328,A:1.0/L:1.0/C:0.0,1.6909949779510498,2,stop,1,0.005383729934692383,0.0006556808948516846,-0.06840288639068604,-0.008578978478908539,-0.001269761472940445,-0.0001404816284775734,0.039712500914055204,0.020739813421094655,0.018196851015090942,-0.014926284551620483,0.031565308570861816,0.0005400776863098145,0.007243076179094062,-0.12695674264635523,-0.010923732982761693,-0.024114532540775446,0.005
1,5,2025-12-16T22:42:01.721657,5.005769674590356e-05,inf,A:1.0/L:1.0/C:0.0,1.3493256568908691,2,stop,1,0.09490686655044556,0.002782590687274933,1.202830508351326,0.023127198219299316,6.310688331723213e-05,8.076443918980658e-06,-0.03631282094452393,,-0.3503357470035553,-0.01607191562652588,-0.03961014747619629,-0.017027825117111206,0.005455182063180815,-0.12652000967050445,-0.010949473895980513,-0.024079099003657126,0.005
1,6,2025-12-16T22:42:03.085794,5.006923609508426e-05,,A:1.0/L:1.0/C:0.0,1.3564958572387695,2,stop,1,0.17692095041275024,0.0015771836042404175,1.343626707792282,0.008996769785881042,0.0018872527871280909,0.00016544823301956058,-0.1661692072629074,-0.023003042633527704,-0.18302014470100403,-0.0008751153945922852,-0.25422096252441406,-0.029720425605773926,0.0045128054293598905,-0.127158514434774,-0.010899102103473573,-0.02410730563666771,0.005
1,7,2025-12-16T22:42:04.451020,5.008077544426497e-05,53.62436294555664,A:1.0/L:1.0/C:0.0,1.3574326038360596,2,stop,1,0.004936322569847107,0.0003977641463279724,-0.005651950836181641,-0.0059183016419410706,3.700950765050948e-05,2.3964967112988234e-05,,-0.017760996736533086,-0.03241230547428131,0.013335496187210083,0.015055805444717407,0.009406566619873047,0.004328179874841684,-0.12644744283537654,-0.010777929112020154,-0.023939736275385006,0.005
1,8,2025-12-16T22:42:05.846551,5.009231479344567e-05,9.300561904907227,A:1.0/L:1.0/C:0.0,1.3847501277923584,2,stop,1,-0.003852546215057373,0.0002707242965698242,0.06556916236877441,0.013493016362190247,7.751607336103916e-05,-7.336282578762621e-06,-0.16414379835551107,,0.028221964836120605,0.0006638765335083008,-0.04976460337638855,-0.04511237144470215,0.004447648799648078,-0.1260640286380816,-0.01072072008379251,-0.02404559945123159,0.005
